Transaction_Index,Fraud_Probability,Prediction,Fraud_Risk_Rating_1_10,Actual_Label,Correct_Prediction
9265,0.99425596,Fraud,1.1,Fraud,True
8226,0.99415344,Fraud,1.1,Fraud,True
8500,0.99407685,Fraud,1.1,Fraud,True
9101,0.99407685,Fraud,1.1,Fraud,True
8473,0.9939084,Fraud,1.1,Fraud,True
8731,0.9936446,Fraud,1.1,Fraud,True
7692,0.9935174,Fraud,1.1,Fraud,True
9487,0.993316,Fraud,1.1,Fraud,True
9700,0.99296373,Fraud,1.1,Fraud,True
9194,0.99294114,Fraud,1.1,Fraud,True
8956,0.9928824,Fraud,1.1,Fraud,True
8449,0.9928474,Fraud,1.1,Fraud,True
9041,0.9928474,Fraud,1.1,Fraud,True
8744,0.9928474,Fraud,1.1,Fraud,True
9329,0.9928474,Fraud,1.1,Fraud,True
8814,0.9928474,Fraud,1.1,Fraud,True
9485,0.9928134,Fraud,1.1,Fraud,True
9725,0.9928134,Fraud,1.1,Fraud,True
7843,0.99237967,Fraud,1.1,Fraud,True
8369,0.99217963,Fraud,1.1,Fraud,True
7953,0.99196976,Fraud,1.1,Fraud,True
9522,0.99057215,Fraud,1.1,Fraud,True
7976,0.98963624,Fraud,1.1,Fraud,True
7861,0.9894615,Fraud,1.1,Fraud,True
8946,0.98944867,Fraud,1.1,Fraud,True
9427,0.9891806,Fraud,1.1,Fraud,True
9280,0.98916745,Fraud,1.1,Fraud,True
8311,0.988255,Fraud,1.1,Fraud,True
8114,0.9878973,Fraud,1.1,Fraud,True
8530,0.9874714,Fraud,1.1,Fraud,True
9684,0.9870934,Fraud,1.1,Fraud,True
8711,0.98693335,Fraud,1.1,Fraud,True
9489,0.9860243,Fraud,1.1,Fraud,True
8777,0.9858145,Fraud,1.1,Fraud,True
7820,0.9848106,Fraud,1.1,Fraud,True
9276,0.98457265,Fraud,1.1,Fraud,True
8140,0.9823912,Fraud,1.2,Fraud,True
9449,0.98191285,Fraud,1.2,Fraud,True
8728,0.9817886,Fraud,1.2,Fraud,True
8859,0.98114,Fraud,1.2,Fraud,True
8240,0.9778105,Fraud,1.2,Fraud,True
5069,0.97635365,Fraud,1.2,Clean,False
8256,0.9742634,Fraud,1.2,Fraud,True
8558,0.97223645,Fraud,1.2,Fraud,True
9349,0.97204584,Fraud,1.3,Fraud,True
8970,0.9715115,Fraud,1.3,Fraud,True
8808,0.96585256,Fraud,1.3,Fraud,True
8926,0.96474606,Fraud,1.3,Fraud,True
8906,0.96155006,Fraud,1.3,Fraud,True
8051,0.9597629,Fraud,1.4,Fraud,True
8167,0.9584562,Fraud,1.4,Fraud,True
7717,0.95658255,Fraud,1.4,Fraud,True
9351,0.954065,Fraud,1.4,Fraud,True
7690,0.95247626,Fraud,1.4,Fraud,True
9190,0.95107186,Fraud,1.4,Fraud,True
9758,0.9509313,Fraud,1.4,Fraud,True
9287,0.94819635,Fraud,1.5,Fraud,True
9515,0.93353695,Fraud,1.6,Fraud,True
8487,0.9323027,Fraud,1.6,Fraud,True
9607,0.92641836,Fraud,1.7,Fraud,True
8332,0.9255045,Fraud,1.7,Fraud,True
7822,0.91713136,Fraud,1.7,Fraud,True
8995,0.9072718,Fraud,1.8,Fraud,True
9219,0.9033524,Fraud,1.9,Fraud,True
9686,0.8983929,Fraud,1.9,Fraud,True
638,0.8957226,Fraud,1.9,Clean,False
6166,0.8952274,Fraud,1.9,Clean,False
3506,0.89456904,Fraud,1.9,Clean,False
8524,0.886568,Fraud,2.0,Fraud,True
8534,0.85467,Fraud,2.3,Fraud,True
9739,0.8542241,Fraud,2.3,Fraud,True
8856,0.8426309,Fraud,2.4,Fraud,True
9031,0.83902526,Fraud,2.4,Fraud,True
8905,0.83048373,Fraud,2.5,Fraud,True
9027,0.77460253,Fraud,3.0,Fraud,True
8408,0.77386355,Fraud,3.0,Fraud,True
9079,0.7599469,Fraud,3.2,Fraud,True
8873,0.75930303,Fraud,3.2,Fraud,True
9706,0.74475616,Fraud,3.3,Fraud,True
9167,0.7357973,Fraud,3.4,Fraud,True
9840,0.72449857,Fraud,3.5,Fraud,True
3925,0.6874815,Fraud,3.8,Clean,False
2967,0.67503244,Fraud,3.9,Clean,False
7697,0.6671343,Fraud,4.0,Fraud,True
583,0.65829945,Fraud,4.1,Clean,False
9494,0.65509695,Fraud,4.1,Fraud,True
9171,0.6428894,Fraud,4.2,Fraud,True
5913,0.6424568,Fraud,4.2,Clean,False
4171,0.6127061,Fraud,4.5,Clean,False
3079,0.6042035,Fraud,4.6,Clean,False
9294,0.5600231,Fraud,5.0,Fraud,True
8573,0.55859435,Fraud,5.0,Fraud,True
9806,0.49832615,Clean,5.5,Fraud,False
5575,0.48985407,Clean,5.6,Clean,True
7555,0.4824685,Clean,5.7,Clean,True
4109,0.46786928,Clean,5.8,Clean,True
3853,0.46645868,Clean,5.8,Clean,True
390,0.4215861,Clean,6.2,Clean,True
5821,0.40895694,Clean,6.3,Clean,True
235,0.3933974,Clean,6.5,Clean,True
2444,0.37660426,Clean,6.6,Clean,True
2635,0.37419114,Clean,6.6,Clean,True
5393,0.3665104,Clean,6.7,Clean,True
6484,0.31234413,Clean,7.2,Clean,True
5225,0.28543526,Clean,7.4,Clean,True
2070,0.2829181,Clean,7.5,Clean,True
4826,0.28164294,Clean,7.5,Clean,True
36,0.256267,Clean,7.7,Clean,True
3415,0.22777042,Clean,8.0,Clean,True
1493,0.21786161,Clean,8.0,Clean,True
2604,0.21136189,Clean,8.1,Clean,True
8410,0.21065502,Clean,8.1,Fraud,False
253,0.20596169,Clean,8.1,Clean,True
8344,0.19958086,Clean,8.2,Fraud,False
8264,0.18744992,Clean,8.3,Fraud,False
2947,0.1869415,Clean,8.3,Clean,True
4646,0.18454714,Clean,8.3,Clean,True
5611,0.18278801,Clean,8.4,Clean,True
492,0.17501007,Clean,8.4,Clean,True
5996,0.15551436,Clean,8.6,Clean,True
9717,0.15292008,Clean,8.6,Fraud,False
5467,0.15221475,Clean,8.6,Clean,True
4007,0.15202008,Clean,8.6,Clean,True
2744,0.1517365,Clean,8.6,Clean,True
2214,0.14686573,Clean,8.7,Clean,True
146,0.14311022,Clean,8.7,Clean,True
3335,0.13911198,Clean,8.7,Clean,True
7283,0.13843669,Clean,8.8,Clean,True
2089,0.13718283,Clean,8.8,Clean,True
8689,0.13502327,Clean,8.8,Fraud,False
4057,0.1279902,Clean,8.8,Clean,True
1715,0.12655896,Clean,8.9,Clean,True
3140,0.12512112,Clean,8.9,Clean,True
5305,0.12351149,Clean,8.9,Clean,True
2027,0.121382125,Clean,8.9,Clean,True
2128,0.108830355,Clean,9.0,Clean,True
2013,0.10516901,Clean,9.1,Clean,True
3747,0.10498943,Clean,9.1,Clean,True
4887,0.09966854,Clean,9.1,Clean,True
3186,0.099060684,Clean,9.1,Clean,True
4718,0.09900455,Clean,9.1,Clean,True
441,0.098314375,Clean,9.1,Clean,True
5759,0.09647678,Clean,9.1,Clean,True
1386,0.095905244,Clean,9.1,Clean,True
4749,0.09552409,Clean,9.1,Clean,True
1332,0.09279792,Clean,9.2,Clean,True
1570,0.08321267,Clean,9.3,Clean,True
3713,0.08292818,Clean,9.3,Clean,True
5475,0.07980686,Clean,9.3,Clean,True
3019,0.07855965,Clean,9.3,Clean,True
454,0.07451502,Clean,9.3,Clean,True
8048,0.074100815,Clean,9.3,Fraud,False
379,0.07228522,Clean,9.3,Clean,True
5637,0.07191451,Clean,9.4,Clean,True
3449,0.07038029,Clean,9.4,Clean,True
1968,0.06891938,Clean,9.4,Clean,True
6124,0.06866374,Clean,9.4,Clean,True
7022,0.06814231,Clean,9.4,Clean,True
4621,0.06722003,Clean,9.4,Clean,True
301,0.062379394,Clean,9.4,Clean,True
8470,0.06206186,Clean,9.4,Fraud,False
7562,0.061062265,Clean,9.5,Clean,True
3744,0.060129013,Clean,9.5,Clean,True
3884,0.05979303,Clean,9.5,Clean,True
1828,0.056080095,Clean,9.5,Clean,True
8135,0.055961367,Clean,9.5,Fraud,False
1256,0.055834956,Clean,9.5,Clean,True
6471,0.0557878,Clean,9.5,Clean,True
5961,0.055736583,Clean,9.5,Clean,True
3696,0.055195954,Clean,9.5,Clean,True
4675,0.055150352,Clean,9.5,Clean,True
3348,0.05496179,Clean,9.5,Clean,True
5906,0.054236885,Clean,9.5,Clean,True
4681,0.05372636,Clean,9.5,Clean,True
5232,0.053510953,Clean,9.5,Clean,True
3419,0.052076653,Clean,9.5,Clean,True
3890,0.051771186,Clean,9.5,Clean,True
2734,0.051179234,Clean,9.5,Clean,True
4286,0.050288085,Clean,9.5,Clean,True
6310,0.048809405,Clean,9.6,Clean,True
7126,0.046803117,Clean,9.6,Clean,True
1166,0.04627311,Clean,9.6,Clean,True
1145,0.046267495,Clean,9.6,Clean,True
250,0.04596464,Clean,9.6,Clean,True
552,0.045916572,Clean,9.6,Clean,True
2961,0.04527634,Clean,9.6,Clean,True
3566,0.044954866,Clean,9.6,Clean,True
4068,0.04488683,Clean,9.6,Clean,True
3453,0.04434924,Clean,9.6,Clean,True
5134,0.044122025,Clean,9.6,Clean,True
575,0.043379012,Clean,9.6,Clean,True
3087,0.04274616,Clean,9.6,Clean,True
2158,0.04240082,Clean,9.6,Clean,True
1214,0.041754913,Clean,9.6,Clean,True
4124,0.04155315,Clean,9.6,Clean,True
7558,0.041365135,Clean,9.6,Clean,True
6665,0.04123568,Clean,9.6,Clean,True
2768,0.038265858,Clean,9.7,Clean,True
4992,0.038241036,Clean,9.7,Clean,True
3369,0.03733483,Clean,9.7,Clean,True
2878,0.037304867,Clean,9.7,Clean,True
4754,0.037134856,Clean,9.7,Clean,True
6849,0.036350425,Clean,9.7,Clean,True
3502,0.0362758,Clean,9.7,Clean,True
899,0.035840295,Clean,9.7,Clean,True
3930,0.035337836,Clean,9.7,Clean,True
5878,0.03511569,Clean,9.7,Clean,True
1495,0.034536384,Clean,9.7,Clean,True
671,0.033902813,Clean,9.7,Clean,True
3594,0.032535307,Clean,9.7,Clean,True
1484,0.03230108,Clean,9.7,Clean,True
1453,0.032099057,Clean,9.7,Clean,True
4895,0.030828066,Clean,9.7,Clean,True
9033,0.030786496,Clean,9.7,Fraud,False
8737,0.030666247,Clean,9.7,Fraud,False
6933,0.030664414,Clean,9.7,Clean,True
5353,0.030056905,Clean,9.7,Clean,True
7235,0.029824398,Clean,9.7,Clean,True
5073,0.028643116,Clean,9.7,Clean,True
74,0.028294004,Clean,9.7,Clean,True
6030,0.028074825,Clean,9.7,Clean,True
5450,0.027680643,Clean,9.8,Clean,True
2071,0.027402243,Clean,9.8,Clean,True
5439,0.02727964,Clean,9.8,Clean,True
1007,0.026937421,Clean,9.8,Clean,True
4565,0.02649987,Clean,9.8,Clean,True
1734,0.02642601,Clean,9.8,Clean,True
98,0.02594737,Clean,9.8,Clean,True
806,0.025799109,Clean,9.8,Clean,True
1331,0.025724778,Clean,9.8,Clean,True
5895,0.025705285,Clean,9.8,Clean,True
623,0.025684124,Clean,9.8,Clean,True
2712,0.025097482,Clean,9.8,Clean,True
6020,0.024904177,Clean,9.8,Clean,True
7573,0.0245685,Clean,9.8,Clean,True
3602,0.024353037,Clean,9.8,Clean,True
4889,0.024332738,Clean,9.8,Clean,True
7520,0.024306407,Clean,9.8,Clean,True
403,0.024159746,Clean,9.8,Clean,True
5750,0.023831401,Clean,9.8,Clean,True
4344,0.023683582,Clean,9.8,Clean,True
4,0.023557583,Clean,9.8,Clean,True
6621,0.02327516,Clean,9.8,Clean,True
5554,0.02313267,Clean,9.8,Clean,True
7588,0.023130462,Clean,9.8,Clean,True
3517,0.022955619,Clean,9.8,Clean,True
2782,0.022904985,Clean,9.8,Clean,True
600,0.022849396,Clean,9.8,Clean,True
3553,0.022833336,Clean,9.8,Clean,True
3157,0.022498496,Clean,9.8,Clean,True
6806,0.02203859,Clean,9.8,Clean,True
2262,0.02171252,Clean,9.8,Clean,True
2469,0.021515924,Clean,9.8,Clean,True
6039,0.021456584,Clean,9.8,Clean,True
4804,0.021192936,Clean,9.8,Clean,True
2682,0.021172909,Clean,9.8,Clean,True
6961,0.021140013,Clean,9.8,Clean,True
3998,0.021021439,Clean,9.8,Clean,True
7271,0.02072908,Clean,9.8,Clean,True
4875,0.020190926,Clean,9.8,Clean,True
4493,0.020092804,Clean,9.8,Clean,True
1931,0.019619707,Clean,9.8,Clean,True
3242,0.01957503,Clean,9.8,Clean,True
5301,0.019505413,Clean,9.8,Clean,True
5534,0.019411637,Clean,9.8,Clean,True
3368,0.01913322,Clean,9.8,Clean,True
6422,0.019016648,Clean,9.8,Clean,True
7401,0.018979443,Clean,9.8,Clean,True
2192,0.018854452,Clean,9.8,Clean,True
6668,0.018563364,Clean,9.8,Clean,True
5726,0.018515166,Clean,9.8,Clean,True
2711,0.018178837,Clean,9.8,Clean,True
4711,0.01794798,Clean,9.8,Clean,True
5713,0.01775594,Clean,9.8,Clean,True
989,0.01774406,Clean,9.8,Clean,True
3156,0.017459163,Clean,9.8,Clean,True
5676,0.017432714,Clean,9.8,Clean,True
9710,0.017347038,Clean,9.8,Fraud,False
6579,0.017064886,Clean,9.8,Clean,True
4021,0.016945882,Clean,9.8,Clean,True
1716,0.016835898,Clean,9.8,Clean,True
5526,0.0167677,Clean,9.8,Clean,True
5530,0.016659258,Clean,9.9,Clean,True
728,0.016616171,Clean,9.9,Clean,True
6799,0.016279455,Clean,9.9,Clean,True
1045,0.016222898,Clean,9.9,Clean,True
2343,0.015910065,Clean,9.9,Clean,True
2999,0.015890516,Clean,9.9,Clean,True
7157,0.015527253,Clean,9.9,Clean,True
914,0.01527934,Clean,9.9,Clean,True
3860,0.015065969,Clean,9.9,Clean,True
3293,0.0150461765,Clean,9.9,Clean,True
5896,0.014913045,Clean,9.9,Clean,True
6843,0.014868851,Clean,9.9,Clean,True
569,0.014568971,Clean,9.9,Clean,True
77,0.014276921,Clean,9.9,Clean,True
4321,0.013925382,Clean,9.9,Clean,True
6544,0.013894693,Clean,9.9,Clean,True
3086,0.013887573,Clean,9.9,Clean,True
7007,0.013868578,Clean,9.9,Clean,True
3788,0.0136973085,Clean,9.9,Clean,True
499,0.013648956,Clean,9.9,Clean,True
3222,0.013572251,Clean,9.9,Clean,True
488,0.013504628,Clean,9.9,Clean,True
3327,0.013391684,Clean,9.9,Clean,True
3093,0.013390871,Clean,9.9,Clean,True
4770,0.0133080315,Clean,9.9,Clean,True
7556,0.013205307,Clean,9.9,Clean,True
629,0.013186114,Clean,9.9,Clean,True
4876,0.013087847,Clean,9.9,Clean,True
5496,0.01305071,Clean,9.9,Clean,True
6651,0.013033672,Clean,9.9,Clean,True
4853,0.01301655,Clean,9.9,Clean,True
3913,0.0129094515,Clean,9.9,Clean,True
5383,0.012694378,Clean,9.9,Clean,True
6024,0.012642705,Clean,9.9,Clean,True
310,0.012525862,Clean,9.9,Clean,True
145,0.012508781,Clean,9.9,Clean,True
53,0.012271714,Clean,9.9,Clean,True
3329,0.011734925,Clean,9.9,Clean,True
4924,0.011567866,Clean,9.9,Clean,True
6197,0.011403638,Clean,9.9,Clean,True
3430,0.011356504,Clean,9.9,Clean,True
3777,0.011242365,Clean,9.9,Clean,True
762,0.011056127,Clean,9.9,Clean,True
991,0.011006229,Clean,9.9,Clean,True
1848,0.010919551,Clean,9.9,Clean,True
3314,0.010894813,Clean,9.9,Clean,True
2839,0.010844203,Clean,9.9,Clean,True
4658,0.01081145,Clean,9.9,Clean,True
5066,0.0107868565,Clean,9.9,Clean,True
6116,0.010652808,Clean,9.9,Clean,True
1753,0.010644885,Clean,9.9,Clean,True
709,0.01031414,Clean,9.9,Clean,True
2936,0.01031414,Clean,9.9,Clean,True
2911,0.01031414,Clean,9.9,Clean,True
4452,0.010260744,Clean,9.9,Clean,True
5451,0.010226198,Clean,9.9,Clean,True
4300,0.010100293,Clean,9.9,Clean,True
7078,0.010090111,Clean,9.9,Clean,True
4312,0.0100789815,Clean,9.9,Clean,True
412,0.010057965,Clean,9.9,Clean,True
7275,0.009902246,Clean,9.9,Clean,True
1696,0.009902246,Clean,9.9,Clean,True
40,0.0098864725,Clean,9.9,Clean,True
2946,0.009886146,Clean,9.9,Clean,True
4277,0.009820587,Clean,9.9,Clean,True
13,0.00973975,Clean,9.9,Clean,True
5512,0.009729982,Clean,9.9,Clean,True
6600,0.009631969,Clean,9.9,Clean,True
3531,0.009607859,Clean,9.9,Clean,True
269,0.0095044095,Clean,9.9,Clean,True
1279,0.009488868,Clean,9.9,Clean,True
1989,0.009467974,Clean,9.9,Clean,True
4178,0.009464259,Clean,9.9,Clean,True
936,0.009442621,Clean,9.9,Clean,True
7125,0.009421855,Clean,9.9,Clean,True
4968,0.009381426,Clean,9.9,Clean,True
6853,0.009107485,Clean,9.9,Clean,True
6910,0.0090602245,Clean,9.9,Clean,True
3526,0.008984367,Clean,9.9,Clean,True
2472,0.008983196,Clean,9.9,Clean,True
4637,0.008813308,Clean,9.9,Clean,True
5539,0.008799864,Clean,9.9,Clean,True
659,0.008772551,Clean,9.9,Clean,True
206,0.0087648835,Clean,9.9,Clean,True
7013,0.008685214,Clean,9.9,Clean,True
5172,0.008678976,Clean,9.9,Clean,True
6570,0.008675875,Clean,9.9,Clean,True
5421,0.008562447,Clean,9.9,Clean,True
525,0.008553077,Clean,9.9,Clean,True
1980,0.008548771,Clean,9.9,Clean,True
4185,0.008457531,Clean,9.9,Clean,True
6561,0.008358031,Clean,9.9,Clean,True
7215,0.008357118,Clean,9.9,Clean,True
1852,0.008309564,Clean,9.9,Clean,True
7560,0.008123956,Clean,9.9,Clean,True
6300,0.008099658,Clean,9.9,Clean,True
1282,0.00809491,Clean,9.9,Clean,True
4132,0.007995291,Clean,9.9,Clean,True
3287,0.007967081,Clean,9.9,Clean,True
2870,0.007920702,Clean,9.9,Clean,True
362,0.007872191,Clean,9.9,Clean,True
4673,0.0078020087,Clean,9.9,Clean,True
225,0.007781556,Clean,9.9,Clean,True
5442,0.0077609546,Clean,9.9,Clean,True
878,0.007706415,Clean,9.9,Clean,True
5293,0.00770449,Clean,9.9,Clean,True
1914,0.0076136976,Clean,9.9,Clean,True
7079,0.0075235087,Clean,9.9,Clean,True
1969,0.00752159,Clean,9.9,Clean,True
4324,0.00748033,Clean,9.9,Clean,True
7419,0.0074404418,Clean,9.9,Clean,True
4805,0.007315905,Clean,9.9,Clean,True
3991,0.007297308,Clean,9.9,Clean,True
6401,0.0072127786,Clean,9.9,Clean,True
5869,0.0071261837,Clean,9.9,Clean,True
922,0.0070774104,Clean,9.9,Clean,True
7161,0.0070598763,Clean,9.9,Clean,True
7251,0.006996937,Clean,9.9,Clean,True
5868,0.0069920816,Clean,9.9,Clean,True
951,0.006831981,Clean,9.9,Clean,True
5764,0.006798736,Clean,9.9,Clean,True
2396,0.006775258,Clean,9.9,Clean,True
1680,0.0066984356,Clean,9.9,Clean,True
3900,0.00661158,Clean,9.9,Clean,True
1640,0.0066102585,Clean,9.9,Clean,True
5233,0.0066062803,Clean,9.9,Clean,True
327,0.006603048,Clean,9.9,Clean,True
4044,0.00659191,Clean,9.9,Clean,True
3511,0.006582147,Clean,9.9,Clean,True
1997,0.0065724226,Clean,9.9,Clean,True
913,0.0065020854,Clean,9.9,Clean,True
580,0.006410439,Clean,9.9,Clean,True
6450,0.0063897376,Clean,9.9,Clean,True
2188,0.0063883997,Clean,9.9,Clean,True
3500,0.0063549234,Clean,9.9,Clean,True
1524,0.0063400483,Clean,9.9,Clean,True
9,0.0063082967,Clean,9.9,Clean,True
4831,0.0062547894,Clean,9.9,Clean,True
6407,0.0062358878,Clean,9.9,Clean,True
943,0.0061672907,Clean,9.9,Clean,True
1875,0.0061521027,Clean,9.9,Clean,True
5667,0.006099027,Clean,9.9,Clean,True
1591,0.006088137,Clean,9.9,Clean,True
955,0.006076751,Clean,9.9,Clean,True
4514,0.006055082,Clean,9.9,Clean,True
7050,0.0059341425,Clean,9.9,Clean,True
2105,0.0059143426,Clean,9.9,Clean,True
2050,0.0059068953,Clean,9.9,Clean,True
4249,0.005885637,Clean,9.9,Clean,True
2000,0.0058528176,Clean,9.9,Clean,True
2849,0.005823067,Clean,9.9,Clean,True
1996,0.005728218,Clean,9.9,Clean,True
3850,0.0056675696,Clean,9.9,Clean,True
1,0.0056554233,Clean,9.9,Clean,True
2161,0.0056272014,Clean,9.9,Clean,True
3868,0.00561742,Clean,9.9,Clean,True
5774,0.005550204,Clean,10.0,Clean,True
2595,0.0055242116,Clean,10.0,Clean,True
5207,0.0055218,Clean,10.0,Clean,True
4555,0.00551103,Clean,10.0,Clean,True
128,0.00550848,Clean,10.0,Clean,True
3640,0.0054579256,Clean,10.0,Clean,True
7010,0.00545472,Clean,10.0,Clean,True
190,0.0052581728,Clean,10.0,Clean,True
1531,0.005252278,Clean,10.0,Clean,True
2756,0.0052278917,Clean,10.0,Clean,True
7372,0.005210757,Clean,10.0,Clean,True
2657,0.0052058036,Clean,10.0,Clean,True
7041,0.00518295,Clean,10.0,Clean,True
1156,0.005142745,Clean,10.0,Clean,True
7385,0.0051303105,Clean,10.0,Clean,True
1141,0.0051084557,Clean,10.0,Clean,True
5898,0.0050948006,Clean,10.0,Clean,True
2,0.005091773,Clean,10.0,Clean,True
7366,0.0049511986,Clean,10.0,Clean,True
2681,0.0049459087,Clean,10.0,Clean,True
3476,0.00493138,Clean,10.0,Clean,True
1098,0.004927792,Clean,10.0,Clean,True
3,0.004886421,Clean,10.0,Clean,True
2912,0.0048692697,Clean,10.0,Clean,True
815,0.0048640994,Clean,10.0,Clean,True
5355,0.0048465594,Clean,10.0,Clean,True
1827,0.004817414,Clean,10.0,Clean,True
4311,0.0047693634,Clean,10.0,Clean,True
4788,0.004730793,Clean,10.0,Clean,True
4061,0.004658277,Clean,10.0,Clean,True
4064,0.0046564955,Clean,10.0,Clean,True
6019,0.004611837,Clean,10.0,Clean,True
6703,0.0045915223,Clean,10.0,Clean,True
5127,0.004580165,Clean,10.0,Clean,True
4802,0.0045604086,Clean,10.0,Clean,True
2928,0.0045471564,Clean,10.0,Clean,True
2953,0.0045471564,Clean,10.0,Clean,True
1648,0.0045236107,Clean,10.0,Clean,True
2332,0.0044844956,Clean,10.0,Clean,True
6879,0.004470294,Clean,10.0,Clean,True
1722,0.004459592,Clean,10.0,Clean,True
2979,0.004430708,Clean,10.0,Clean,True
6556,0.004369892,Clean,10.0,Clean,True
3636,0.0043560225,Clean,10.0,Clean,True
6938,0.0043558488,Clean,10.0,Clean,True
3363,0.0042533427,Clean,10.0,Clean,True
5560,0.0042178445,Clean,10.0,Clean,True
3840,0.0041915183,Clean,10.0,Clean,True
294,0.004177421,Clean,10.0,Clean,True
3104,0.0041723917,Clean,10.0,Clean,True
6873,0.0041338424,Clean,10.0,Clean,True
3457,0.0041203275,Clean,10.0,Clean,True
5719,0.0041065817,Clean,10.0,Clean,True
1622,0.0040947786,Clean,10.0,Clean,True
7323,0.0040886267,Clean,10.0,Clean,True
4212,0.0040748855,Clean,10.0,Clean,True
4143,0.0040575005,Clean,10.0,Clean,True
6921,0.004041873,Clean,10.0,Clean,True
2385,0.004014064,Clean,10.0,Clean,True
6736,0.0039962106,Clean,10.0,Clean,True
1810,0.003991738,Clean,10.0,Clean,True
3280,0.003954577,Clean,10.0,Clean,True
2371,0.003949188,Clean,10.0,Clean,True
2532,0.003922654,Clean,10.0,Clean,True
7097,0.0039099306,Clean,10.0,Clean,True
5725,0.00388697,Clean,10.0,Clean,True
6077,0.0038764789,Clean,10.0,Clean,True
646,0.0038657465,Clean,10.0,Clean,True
1655,0.0038582066,Clean,10.0,Clean,True
4065,0.0038376206,Clean,10.0,Clean,True
6734,0.0038316555,Clean,10.0,Clean,True
4632,0.003820389,Clean,10.0,Clean,True
5042,0.003738708,Clean,10.0,Clean,True
1802,0.0037369556,Clean,10.0,Clean,True
1276,0.003735296,Clean,10.0,Clean,True
3330,0.0037314189,Clean,10.0,Clean,True
6278,0.0037291576,Clean,10.0,Clean,True
692,0.0036788427,Clean,10.0,Clean,True
7040,0.003668021,Clean,10.0,Clean,True
5753,0.003631222,Clean,10.0,Clean,True
1990,0.0036245587,Clean,10.0,Clean,True
870,0.0036164154,Clean,10.0,Clean,True
2958,0.0035861353,Clean,10.0,Clean,True
4432,0.0035555975,Clean,10.0,Clean,True
4390,0.0035336085,Clean,10.0,Clean,True
1899,0.003501834,Clean,10.0,Clean,True
5115,0.0034729983,Clean,10.0,Clean,True
1066,0.0034664578,Clean,10.0,Clean,True
2035,0.003453873,Clean,10.0,Clean,True
4206,0.0034524568,Clean,10.0,Clean,True
3343,0.0034371547,Clean,10.0,Clean,True
2747,0.0034325991,Clean,10.0,Clean,True
7091,0.003421016,Clean,10.0,Clean,True
1927,0.0034159867,Clean,10.0,Clean,True
2888,0.0034108285,Clean,10.0,Clean,True
7658,0.003398209,Clean,10.0,Clean,True
2076,0.0033520735,Clean,10.0,Clean,True
3561,0.0033497373,Clean,10.0,Clean,True
6402,0.0033380426,Clean,10.0,Clean,True
5443,0.0033333313,Clean,10.0,Clean,True
4426,0.003317114,Clean,10.0,Clean,True
1804,0.0033104334,Clean,10.0,Clean,True
3432,0.003302369,Clean,10.0,Clean,True
3136,0.0033016203,Clean,10.0,Clean,True
1280,0.003292394,Clean,10.0,Clean,True
6947,0.0032719434,Clean,10.0,Clean,True
5191,0.0032715749,Clean,10.0,Clean,True
3465,0.0032682056,Clean,10.0,Clean,True
5772,0.0032620481,Clean,10.0,Clean,True
5999,0.0032605368,Clean,10.0,Clean,True
4476,0.0032581326,Clean,10.0,Clean,True
2639,0.0032462922,Clean,10.0,Clean,True
1035,0.0032385176,Clean,10.0,Clean,True
6400,0.003235042,Clean,10.0,Clean,True
2054,0.003194221,Clean,10.0,Clean,True
1799,0.0031924117,Clean,10.0,Clean,True
2896,0.0031653864,Clean,10.0,Clean,True
4719,0.0031567377,Clean,10.0,Clean,True
1711,0.003155326,Clean,10.0,Clean,True
4530,0.003117746,Clean,10.0,Clean,True
4841,0.0031171534,Clean,10.0,Clean,True
1160,0.003114736,Clean,10.0,Clean,True
2506,0.0031124228,Clean,10.0,Clean,True
4289,0.0031091708,Clean,10.0,Clean,True
5689,0.0031079047,Clean,10.0,Clean,True
3582,0.0031029254,Clean,10.0,Clean,True
6111,0.0031023887,Clean,10.0,Clean,True
3397,0.0030835485,Clean,10.0,Clean,True
5765,0.0030686625,Clean,10.0,Clean,True
7530,0.0030571567,Clean,10.0,Clean,True
3746,0.0030489902,Clean,10.0,Clean,True
4131,0.0030487203,Clean,10.0,Clean,True
4218,0.003044762,Clean,10.0,Clean,True
2081,0.003017113,Clean,10.0,Clean,True
4175,0.0030057388,Clean,10.0,Clean,True
6655,0.002984927,Clean,10.0,Clean,True
6150,0.002966763,Clean,10.0,Clean,True
4360,0.0029267361,Clean,10.0,Clean,True
5911,0.002910689,Clean,10.0,Clean,True
6776,0.0029067863,Clean,10.0,Clean,True
1579,0.0028686365,Clean,10.0,Clean,True
189,0.002864962,Clean,10.0,Clean,True
872,0.002856283,Clean,10.0,Clean,True
7433,0.0028506035,Clean,10.0,Clean,True
556,0.0028391192,Clean,10.0,Clean,True
4822,0.002830988,Clean,10.0,Clean,True
4971,0.0028265896,Clean,10.0,Clean,True
895,0.0028159313,Clean,10.0,Clean,True
54,0.0028131064,Clean,10.0,Clean,True
4980,0.0028115765,Clean,10.0,Clean,True
2919,0.0027890746,Clean,10.0,Clean,True
3643,0.002788617,Clean,10.0,Clean,True
2147,0.0027798302,Clean,10.0,Clean,True
1478,0.0027769264,Clean,10.0,Clean,True
5031,0.0027720884,Clean,10.0,Clean,True
242,0.002770387,Clean,10.0,Clean,True
1542,0.0027555407,Clean,10.0,Clean,True
